datetime,season,holiday,work_day,weather,temperature,apparent_temperature,humidity,windspeed,casual_renter_count,registered_renter_count,renter_count,month,day_of_month,day_of_week,hour_of_day
2012-08-05 18:00:00,3,0,0,3,83.66,92.003,74,8.9981,75,154,229,8,5,6,18
2012-08-05 19:00:00,3,0,0,1,83.66,92.003,84,15.0013,46,139,185,8,5,6,19
2012-08-05 20:00:00,3,0,0,1,83.66,92.003,84,7.0015,53,140,193,8,5,6,20
2012-08-05 21:00:00,3,0,0,1,85.136,94.73,79,7.0015,51,157,208,8,5,6,21
2012-08-05 22:00:00,3,0,0,1,85.136,94.73,79,6.0032,57,100,157,8,5,6,22
2012-08-05 23:00:00,3,0,0,2,85.136,94.73,79,11.0014,29,58,87,8,5,6,23
2012-08-06 00:00:00,3,0,1,2,85.136,94.73,79,0.0,9,24,33,8,6,0,0
2012-08-06 01:00:00,3,0,1,1,85.136,94.73,79,6.0032,1,10,11,8,6,0,1
2012-08-06 02:00:00,3,0,1,2,85.136,94.73,79,8.9981,0,5,5,8,6,0,2
2012-08-06 03:00:00,3,0,1,3,85.136,94.73,79,6.0032,0,5,5,8,6,0,3
2012-08-06 04:00:00,3,0,1,2,85.136,94.73,74,8.9981,3,8,11,8,6,0,4
2012-08-06 05:00:00,3,0,1,1,83.66,92.003,79,12.998,2,23,25,8,6,0,5
2012-08-06 06:00:00,3,0,1,2,83.66,92.003,79,15.0013,4,137,141,8,6,0,6
2012-08-06 07:00:00,3,0,1,3,85.136,93.36200000000001,70,12.998,14,393,407,8,6,0,7
2012-08-06 08:00:00,3,0,1,2,83.66,92.003,79,0.0,27,578,605,8,6,0,8
2012-08-06 09:00:00,3,0,1,3,83.66,92.003,79,11.0014,28,248,276,8,6,0,9
2012-08-06 10:00:00,3,0,1,1,86.612,94.73,70,15.0013,54,159,213,8,6,0,10
2012-08-06 11:00:00,3,0,1,1,88.088,97.45700000000001,66,8.9981,108,152,260,8,6,0,11
2012-08-06 12:00:00,3,0,1,2,89.564,97.45700000000001,55,6.0032,72,213,285,8,6,0,12
2012-08-06 13:00:00,3,0,1,1,91.03999999999999,98.816,49,15.0013,85,204,289,8,6,0,13
2012-08-06 14:00:00,3,0,1,1,92.51599999999999,100.18400000000001,46,0.0,99,188,287,8,6,0,14
2012-08-06 15:00:00,3,0,1,1,92.51599999999999,100.18400000000001,46,8.9981,91,183,274,8,6,0,15
2012-08-06 16:00:00,3,0,1,1,93.99199999999999,100.18400000000001,41,7.0015,88,363,451,8,6,0,16
2012-08-06 17:00:00,3,0,1,1,92.51599999999999,98.816,41,0.0,112,746,858,8,6,0,17
2012-08-06 18:00:00,3,0,1,1,92.51599999999999,98.816,41,8.9981,100,743,843,8,6,0,18
2012-08-06 19:00:00,3,0,1,1,89.564,98.816,59,12.998,109,531,640,8,6,0,19
2012-08-06 20:00:00,3,0,1,1,88.088,97.45700000000001,66,11.0014,89,368,457,8,6,0,20
2012-08-06 21:00:00,3,0,1,1,86.612,94.73,70,12.998,72,245,317,8,6,0,21
2012-08-06 22:00:00,3,0,1,1,86.612,94.73,70,6.0032,50,157,207,8,6,0,22
2012-08-06 23:00:00,3,0,1,1,85.136,94.73,74,12.998,16,97,113,8,6,0,23
2012-08-07 00:00:00,3,0,1,1,83.66,92.003,84,12.998,15,32,47,8,7,1,0
2012-08-07 01:00:00,3,0,1,1,83.66,92.003,84,8.9981,2,16,18,8,7,1,1
2012-08-07 02:00:00,3,0,1,1,83.66,92.003,84,8.9981,6,7,13,8,7,1,2
2012-08-07 03:00:00,3,0,1,1,83.66,92.003,84,0.0,0,6,6,8,7,1,3
2012-08-07 04:00:00,3,0,1,1,82.184,89.27600000000001,83,8.9981,2,7,9,8,7,1,4
2012-08-07 05:00:00,3,0,1,1,83.66,92.003,79,7.0015,3,33,36,8,7,1,5
2012-08-07 06:00:00,3,0,1,2,83.66,92.003,79,12.998,3,176,179,8,7,1,6
2012-08-07 07:00:00,3,0,1,2,83.66,92.003,74,8.9981,21,481,502,8,7,1,7
2012-08-07 08:00:00,3,0,1,2,83.66,90.635,70,11.0014,41,664,705,8,7,1,8
2012-08-07 09:00:00,3,0,1,2,83.66,92.003,74,8.9981,44,283,327,8,7,1,9
2012-08-07 10:00:00,3,0,1,2,86.612,94.73,70,8.9981,89,161,250,8,7,1,10
2012-08-07 11:00:00,3,0,1,2,88.088,97.45700000000001,66,6.0032,84,130,214,8,7,1,11
2012-08-07 12:00:00,3,0,1,2,91.03999999999999,100.18400000000001,55,8.9981,86,197,283,8,7,1,12
2012-08-07 13:00:00,3,0,1,2,91.03999999999999,98.816,52,12.998,68,185,253,8,7,1,13
2012-08-07 14:00:00,3,0,1,2,92.51599999999999,100.18400000000001,46,0.0,76,185,261,8,7,1,14
2012-08-07 15:00:00,3,0,1,1,91.03999999999999,98.816,52,0.0,100,206,306,8,7,1,15
2012-08-07 16:00:00,3,0,1,3,88.088,97.45700000000001,66,19.0012,101,344,445,8,7,1,16
2012-08-07 17:00:00,3,0,1,2,89.564,98.816,62,8.9981,125,743,868,8,7,1,17
2012-08-07 18:00:00,3,0,1,2,88.088,96.089,62,11.0014,103,711,814,8,7,1,18
2012-08-07 19:00:00,3,0,1,2,88.088,97.45700000000001,66,7.0015,104,506,610,8,7,1,19
2012-08-07 20:00:00,3,0,1,2,86.612,94.73,70,8.9981,74,374,448,8,7,1,20
2012-08-07 21:00:00,3,0,1,2,85.136,94.73,74,0.0,70,247,317,8,7,1,21
2012-08-07 22:00:00,3,0,1,1,85.136,94.73,74,7.0015,43,181,224,8,7,1,22
2012-08-07 23:00:00,3,0,1,1,85.136,94.73,79,0.0,18,120,138,8,7,1,23
2012-08-08 00:00:00,3,0,1,1,83.66,92.003,84,0.0,12,46,58,8,8,2,0
2012-08-08 01:00:00,3,0,1,1,85.136,94.73,79,0.0,3,20,23,8,8,2,1
2012-08-08 02:00:00,3,0,1,1,83.66,92.003,84,0.0,1,5,6,8,8,2,2
2012-08-08 03:00:00,3,0,1,1,83.66,92.003,84,0.0,1,6,7,8,8,2,3
2012-08-08 04:00:00,3,0,1,1,83.66,92.003,84,0.0,1,6,7,8,8,2,4
2012-08-08 05:00:00,3,0,1,2,82.184,89.27600000000001,89,11.0014,3,40,43,8,8,2,5
2012-08-08 06:00:00,3,0,1,2,83.66,92.003,84,11.0014,4,169,173,8,8,2,6
2012-08-08 07:00:00,3,0,1,2,83.66,92.003,84,11.0014,24,458,482,8,8,2,7
2012-08-08 08:00:00,3,0,1,2,86.612,97.45700000000001,72,6.0032,48,689,737,8,8,2,8
2012-08-08 09:00:00,3,0,1,2,88.088,97.45700000000001,66,0.0,33,308,341,8,8,2,9
2012-08-08 10:00:00,3,0,1,2,91.03999999999999,98.816,52,8.9981,63,151,214,8,8,2,10
2012-08-08 11:00:00,3,0,1,2,91.03999999999999,98.816,52,0.0,80,159,239,8,8,2,11
2012-08-08 12:00:00,3,0,1,2,91.03999999999999,98.816,52,0.0,63,217,280,8,8,2,12
2012-08-08 13:00:00,3,0,1,2,91.03999999999999,98.816,52,0.0,101,212,313,8,8,2,13
2012-08-08 14:00:00,3,0,1,2,91.03999999999999,98.816,52,16.9979,63,173,236,8,8,2,14
2012-08-08 15:00:00,3,0,1,2,93.99199999999999,100.18400000000001,44,12.998,110,168,278,8,8,2,15
2012-08-08 16:00:00,3,0,1,2,91.03999999999999,98.816,49,19.0012,113,328,441,8,8,2,16
2012-08-08 17:00:00,3,0,1,2,91.03999999999999,100.18400000000001,55,19.0012,107,751,858,8,8,2,17
2012-08-08 18:00:00,3,0,1,2,89.564,97.45700000000001,55,11.0014,117,745,862,8,8,2,18
2012-08-08 19:00:00,3,0,1,1,88.088,97.45700000000001,66,15.0013,119,567,686,8,8,2,19
2012-08-08 20:00:00,3,0,1,1,86.612,94.73,66,12.998,76,424,500,8,8,2,20
2012-08-08 21:00:00,3,0,1,1,86.612,94.73,66,7.0015,70,311,381,8,8,2,21
2012-08-08 22:00:00,3,0,1,1,85.136,94.73,74,7.0015,35,198,233,8,8,2,22
2012-08-08 23:00:00,3,0,1,1,85.136,93.36200000000001,70,8.9981,16,120,136,8,8,2,23
2012-08-09 00:00:00,3,0,1,1,85.136,94.73,74,12.998,16,51,67,8,9,3,0
2012-08-09 01:00:00,3,0,1,1,83.66,92.003,79,8.9981,5,23,28,8,9,3,1
2012-08-09 02:00:00,3,0,1,1,83.66,92.003,84,6.0032,2,12,14,8,9,3,2
2012-08-09 03:00:00,3,0,1,1,82.184,89.27600000000001,83,6.0032,1,5,6,8,9,3,3
2012-08-09 04:00:00,3,0,1,2,82.184,89.27600000000001,89,8.9981,0,10,10,8,9,3,4
2012-08-09 05:00:00,3,0,1,2,80.708,85.18100000000001,94,0.0,4,37,41,8,9,3,5
2012-08-09 06:00:00,3,0,1,1,80.708,86.549,83,11.0014,5,162,167,8,9,3,6
2012-08-09 07:00:00,3,0,1,2,83.66,92.003,84,11.0014,24,451,475,8,9,3,7
2012-08-09 08:00:00,3,0,1,1,85.136,94.73,74,7.0015,28,670,698,8,9,3,8
2012-08-09 09:00:00,3,0,1,1,88.088,97.45700000000001,66,11.0014,54,299,353,8,9,3,9
2012-08-09 10:00:00,3,0,1,1,91.03999999999999,100.18400000000001,55,15.0013,72,133,205,8,9,3,10
2012-08-09 11:00:00,3,0,1,1,93.99199999999999,100.18400000000001,44,0.0,94,166,260,8,9,3,11
2012-08-09 12:00:00,3,0,1,1,93.99199999999999,100.18400000000001,44,7.0015,85,192,277,8,9,3,12
2012-08-09 13:00:00,3,0,1,1,95.46799999999999,102.911,41,7.0015,80,201,281,8,9,3,13
2012-08-09 14:00:00,3,0,1,1,96.944,101.54299999999999,32,15.0013,86,161,247,8,9,3,14
2012-08-09 15:00:00,3,0,1,1,96.944,101.54299999999999,32,15.0013,63,204,267,8,9,3,15
2012-08-09 16:00:00,3,0,1,1,95.46799999999999,101.54299999999999,39,16.9979,97,320,417,8,9,3,16
2012-08-09 17:00:00,3,0,1,1,95.46799999999999,100.18400000000001,36,16.9979,111,699,810,8,9,3,17
2012-08-09 18:00:00,3,0,1,2,92.51599999999999,100.18400000000001,46,16.9979,78,733,811,8,9,3,18
2012-08-09 19:00:00,3,0,1,1,91.03999999999999,100.18400000000001,55,12.998,90,533,623,8,9,3,19
2012-08-09 20:00:00,3,0,1,1,83.66,90.635,54,19.0012,91,387,478,8,9,3,20
2012-08-09 21:00:00,3,0,1,2,83.66,90.635,58,11.0014,50,286,336,8,9,3,21
2012-08-09 22:00:00,3,0,1,2,80.708,87.908,69,15.0013,41,218,259,8,9,3,22
2012-08-09 23:00:00,3,0,1,1,80.708,87.908,74,0.0,19,137,156,8,9,3,23
2012-08-10 00:00:00,3,0,1,1,83.66,90.635,65,6.0032,17,68,85,8,10,4,0
2012-08-10 01:00:00,3,0,1,1,83.66,90.635,65,7.0015,6,35,41,8,10,4,1
2012-08-10 02:00:00,3,0,1,1,83.66,92.003,74,11.0014,6,14,20,8,10,4,2
2012-08-10 03:00:00,3,0,1,2,85.136,94.73,79,12.998,3,6,9,8,10,4,3
2012-08-10 04:00:00,3,0,1,3,83.66,92.003,84,19.0012,0,7,7,8,10,4,4
2012-08-10 05:00:00,3,0,1,3,83.66,92.003,84,19.0012,4,29,33,8,10,4,5
2012-08-10 06:00:00,3,0,1,3,79.232,83.822,89,19.9995,3,41,44,8,10,4,6
2012-08-10 07:00:00,3,0,1,3,79.232,83.822,89,7.0015,5,128,133,8,10,4,7
2012-08-10 08:00:00,3,0,1,3,77.756,81.095,91,11.0014,7,112,119,8,10,4,8
2012-08-10 09:00:00,3,0,1,2,79.232,83.822,89,0.0,21,199,220,8,10,4,9
2012-08-10 10:00:00,3,0,1,1,80.708,85.18100000000001,89,7.0015,27,166,193,8,10,4,10
2012-08-10 11:00:00,3,0,1,3,82.184,89.27600000000001,79,8.9981,73,178,251,8,10,4,11
2012-08-10 12:00:00,3,0,1,2,86.612,94.73,66,23.9994,75,240,315,8,10,4,12
2012-08-10 13:00:00,3,0,1,2,88.088,96.089,58,23.9994,66,224,290,8,10,4,13
2012-08-10 14:00:00,3,0,1,1,88.088,96.089,58,23.9994,71,236,307,8,10,4,14
2012-08-10 15:00:00,3,0,1,1,91.03999999999999,98.816,52,30.0026,100,224,324,8,10,4,15
2012-08-10 16:00:00,3,0,1,1,89.564,97.45700000000001,55,19.9995,96,371,467,8,10,4,16
2012-08-10 17:00:00,3,0,1,1,91.03999999999999,98.816,52,19.0012,111,619,730,8,10,4,17
2012-08-10 18:00:00,3,0,1,1,88.088,96.089,62,19.9995,88,552,640,8,10,4,18
2012-08-10 19:00:00,3,0,1,1,88.088,96.089,62,19.0012,98,394,492,8,10,4,19
2012-08-10 20:00:00,3,0,1,1,86.612,94.73,66,19.9995,55,315,370,8,10,4,20
2012-08-10 21:00:00,3,0,1,1,86.612,94.73,66,16.9979,50,236,286,8,10,4,21
2012-08-10 22:00:00,3,0,1,1,85.136,94.73,74,19.0012,50,168,218,8,10,4,22
2012-08-10 23:00:00,3,0,1,1,85.136,93.36200000000001,70,19.0012,33,159,192,8,10,4,23
2012-08-11 00:00:00,3,0,0,1,83.66,90.635,70,19.0012,38,142,180,8,11,5,0
2012-08-11 01:00:00,3,0,0,1,80.708,87.908,74,15.0013,32,84,116,8,11,5,1
2012-08-11 02:00:00,3,0,0,3,79.232,85.18100000000001,78,12.998,19,66,85,8,11,5,2
2012-08-11 03:00:00,3,0,0,3,77.756,83.822,83,11.0014,2,19,21,8,11,5,3
2012-08-11 04:00:00,3,0,0,1,77.756,83.822,83,7.0015,3,7,10,8,11,5,4
2012-08-11 05:00:00,3,0,0,1,77.756,82.45400000000001,88,7.0015,2,9,11,8,11,5,5
2012-08-11 06:00:00,3,0,0,2,77.756,82.45400000000001,88,7.0015,5,18,23,8,11,5,6
2012-08-11 07:00:00,3,0,0,1,79.232,83.822,83,6.0032,8,54,62,8,11,5,7
2012-08-11 08:00:00,3,0,0,1,80.708,86.549,83,7.0015,30,132,162,8,11,5,8
2012-08-11 09:00:00,3,0,0,1,82.184,89.27600000000001,79,12.998,54,217,271,8,11,5,9
2012-08-11 10:00:00,3,0,0,1,85.136,93.36200000000001,62,6.0032,125,282,407,8,11,5,10
2012-08-11 11:00:00,3,0,0,1,86.612,94.73,66,11.0014,203,296,499,8,11,5,11
2012-08-11 12:00:00,3,0,0,1,88.088,96.089,58,15.0013,214,332,546,8,11,5,12
2012-08-11 13:00:00,3,0,0,1,91.03999999999999,98.816,49,23.9994,228,341,569,8,11,5,13
2012-08-11 14:00:00,3,0,0,1,91.03999999999999,98.816,49,19.9995,248,290,538,8,11,5,14
2012-08-11 15:00:00,3,0,0,1,91.03999999999999,97.45700000000001,46,19.0012,246,316,562,8,11,5,15
2012-08-11 16:00:00,3,0,0,1,91.03999999999999,97.45700000000001,46,19.9995,227,304,531,8,11,5,16
2012-08-11 17:00:00,3,0,0,3,86.612,94.73,66,23.9994,220,292,512,8,11,5,17
2012-08-11 18:00:00,3,0,0,2,83.66,92.003,74,19.9995,107,193,300,8,11,5,18
2012-08-11 19:00:00,3,0,0,2,80.708,85.18100000000001,89,7.0015,97,178,275,8,11,5,19
2012-08-11 20:00:00,3,0,0,3,80.708,85.18100000000001,89,27.9993,31,129,160,8,11,5,20
2012-08-11 21:00:00,3,0,0,2,80.708,85.18100000000001,89,11.0014,26,102,128,8,11,5,21
2012-08-11 22:00:00,3,0,0,2,80.708,85.18100000000001,89,11.0014,40,128,168,8,11,5,22
2012-08-11 23:00:00,3,0,0,3,80.708,86.549,78,11.0014,42,121,163,8,11,5,23
2012-08-12 00:00:00,3,0,0,2,79.232,86.549,73,8.9981,24,96,120,8,12,6,0
2012-08-12 01:00:00,3,0,0,1,77.756,85.18100000000001,78,8.9981,21,92,113,8,12,6,1
2012-08-12 02:00:00,3,0,0,1,79.232,86.549,69,8.9981,19,67,86,8,12,6,2
2012-08-12 03:00:00,3,0,0,1,77.756,85.18100000000001,73,6.0032,11,37,48,8,12,6,3
2012-08-12 04:00:00,3,0,0,1,79.232,86.549,69,6.0032,2,8,10,8,12,6,4
2012-08-12 05:00:00,3,0,0,1,79.232,87.908,61,12.998,1,9,10,8,12,6,5
2012-08-12 06:00:00,3,0,0,1,79.232,86.549,65,11.0014,2,14,16,8,12,6,6
2012-08-12 07:00:00,3,0,0,1,79.232,86.549,65,8.9981,9,30,39,8,12,6,7
2012-08-12 08:00:00,3,0,0,1,80.708,87.908,54,15.0013,35,84,119,8,12,6,8
2012-08-12 09:00:00,3,0,0,1,83.66,90.635,48,15.0013,64,153,217,8,12,6,9
2012-08-12 10:00:00,3,0,0,1,83.66,90.635,51,11.0014,88,240,328,8,12,6,10
2012-08-12 11:00:00,3,0,0,1,86.612,92.003,42,11.0014,167,282,449,8,12,6,11
2012-08-12 12:00:00,3,0,0,1,86.612,92.003,42,12.998,163,342,505,8,12,6,12
2012-08-12 13:00:00,3,0,0,1,89.564,94.73,40,0.0,178,365,543,8,12,6,13
2012-08-12 14:00:00,3,0,0,1,88.088,93.36200000000001,40,12.998,213,366,579,8,12,6,14
2012-08-12 15:00:00,3,0,0,1,88.088,93.36200000000001,40,8.9981,235,342,577,8,12,6,15
2012-08-12 16:00:00,3,0,0,1,88.088,93.36200000000001,40,7.0015,213,300,513,8,12,6,16
2012-08-12 17:00:00,3,0,0,1,91.03999999999999,94.73,33,0.0,186,319,505,8,12,6,17
2012-08-12 18:00:00,3,0,0,1,89.564,93.36200000000001,35,7.0015,164,327,491,8,12,6,18
2012-08-12 19:00:00,3,0,0,1,86.612,90.635,40,8.9981,148,317,465,8,12,6,19
2012-08-12 20:00:00,3,0,0,1,85.136,90.635,45,0.0,96,204,300,8,12,6,20
2012-08-12 21:00:00,3,0,0,1,85.136,92.003,51,6.0032,78,142,220,8,12,6,21
2012-08-12 22:00:00,3,0,0,1,83.66,90.635,58,8.9981,40,141,181,8,12,6,22
2012-08-12 23:00:00,3,0,0,1,82.184,89.27600000000001,61,0.0,25,85,110,8,12,6,23
2012-08-13 00:00:00,3,0,1,1,80.708,87.908,65,7.0015,14,33,47,8,13,0,0
2012-08-13 01:00:00,3,0,1,1,80.708,87.908,65,6.0032,3,11,14,8,13,0,1
2012-08-13 02:00:00,3,0,1,1,79.232,86.549,69,7.0015,1,8,9,8,13,0,2
2012-08-13 03:00:00,3,0,1,1,79.232,86.549,69,0.0,1,5,6,8,13,0,3
2012-08-13 04:00:00,3,0,1,1,79.232,86.549,69,7.0015,0,11,11,8,13,0,4
2012-08-13 05:00:00,3,0,1,1,79.232,86.549,69,7.0015,3,33,36,8,13,0,5
2012-08-13 06:00:00,3,0,1,1,77.756,85.18100000000001,73,6.0032,4,155,159,8,13,0,6
2012-08-13 07:00:00,3,0,1,1,80.708,87.908,65,8.9981,11,425,436,8,13,0,7
2012-08-13 08:00:00,3,0,1,2,85.136,92.003,51,6.0032,25,648,673,8,13,0,8
2012-08-13 09:00:00,3,0,1,2,86.612,92.003,45,0.0,40,265,305,8,13,0,9
2012-08-13 10:00:00,3,0,1,2,88.088,93.36200000000001,40,0.0,88,111,199,8,13,0,10
2012-08-13 11:00:00,3,0,1,1,88.088,93.36200000000001,40,6.0032,94,151,245,8,13,0,11
2012-08-13 12:00:00,3,0,1,1,89.564,94.73,40,12.998,96,180,276,8,13,0,12
2012-08-13 13:00:00,3,0,1,1,89.564,94.73,40,11.0014,79,175,254,8,13,0,13
2012-08-13 14:00:00,3,0,1,1,91.03999999999999,94.73,33,7.0015,85,163,248,8,13,0,14
2012-08-13 15:00:00,3,0,1,1,92.51599999999999,97.45700000000001,34,15.0013,80,194,274,8,13,0,15
2012-08-13 16:00:00,3,0,1,1,91.03999999999999,96.089,36,6.0032,116,348,464,8,13,0,16
2012-08-13 17:00:00,3,0,1,1,91.03999999999999,96.089,36,11.0014,102,716,818,8,13,0,17
2012-08-13 18:00:00,3,0,1,1,88.088,94.73,52,19.0012,103,709,812,8,13,0,18
2012-08-13 19:00:00,3,0,1,1,86.612,93.36200000000001,58,11.0014,88,467,555,8,13,0,19
2012-08-13 20:00:00,3,0,1,1,86.612,93.36200000000001,62,15.0013,58,374,432,8,13,0,20
2012-08-13 21:00:00,3,0,1,1,85.136,93.36200000000001,66,12.998,44,246,290,8,13,0,21
2012-08-13 22:00:00,3,0,1,1,85.136,93.36200000000001,62,22.0028,44,148,192,8,13,0,22
2012-08-13 23:00:00,3,0,1,1,83.66,90.635,70,15.0013,28,100,128,8,13,0,23
2012-08-14 00:00:00,3,0,1,1,83.66,92.003,74,15.0013,12,48,60,8,14,1,0
2012-08-14 01:00:00,3,0,1,1,82.184,89.27600000000001,79,16.9979,8,19,27,8,14,1,1
2012-08-14 02:00:00,3,0,1,2,82.184,89.27600000000001,83,12.998,2,9,11,8,14,1,2
2012-08-14 03:00:00,3,0,1,2,82.184,89.27600000000001,83,12.998,0,3,3,8,14,1,3
2012-08-14 04:00:00,3,0,1,2,82.184,89.27600000000001,83,12.998,0,5,5,8,14,1,4
2012-08-14 05:00:00,3,0,1,2,82.184,89.27600000000001,89,12.998,1,35,36,8,14,1,5
2012-08-14 06:00:00,3,0,1,3,79.232,83.822,83,12.998,1,63,64,8,14,1,6
2012-08-14 07:00:00,3,0,1,2,80.708,86.549,83,6.0032,1,178,179,8,14,1,7
2012-08-14 08:00:00,3,0,1,2,80.708,85.18100000000001,89,6.0032,27,591,618,8,14,1,8
2012-08-14 09:00:00,3,0,1,2,83.66,92.003,74,0.0,48,354,402,8,14,1,9
2012-08-14 10:00:00,3,0,1,1,83.66,92.003,79,7.0015,53,155,208,8,14,1,10
2012-08-14 11:00:00,3,0,1,1,86.612,93.36200000000001,62,0.0,69,127,196,8,14,1,11
2012-08-14 12:00:00,3,0,1,1,89.564,96.089,49,8.9981,93,207,300,8,14,1,12
2012-08-14 13:00:00,3,0,1,1,91.03999999999999,97.45700000000001,46,6.0032,83,203,286,8,14,1,13
2012-08-14 14:00:00,3,0,1,1,92.51599999999999,98.816,41,15.0013,80,175,255,8,14,1,14
2012-08-14 15:00:00,3,0,1,1,92.51599999999999,100.18400000000001,46,15.0013,84,199,283,8,14,1,15
2012-08-14 16:00:00,3,0,1,1,92.51599999999999,98.816,43,15.0013,95,363,458,8,14,1,16
2012-08-14 17:00:00,3,0,1,3,88.088,97.45700000000001,66,16.9979,78,734,812,8,14,1,17
2012-08-14 18:00:00,3,0,1,1,88.088,96.089,62,19.0012,97,757,854,8,14,1,18
2012-08-14 19:00:00,3,0,1,1,88.088,97.45700000000001,66,12.998,94,533,627,8,14,1,19
2012-08-14 20:00:00,3,0,1,1,86.612,96.089,74,15.0013,65,371,436,8,14,1,20
2012-08-14 21:00:00,3,0,1,1,86.612,93.36200000000001,62,15.0013,56,252,308,8,14,1,21
2012-08-14 22:00:00,3,0,1,1,85.136,93.36200000000001,66,6.0032,28,161,189,8,14,1,22
2012-08-14 23:00:00,3,0,1,1,85.136,93.36200000000001,66,11.0014,53,114,167,8,14,1,23
2012-08-15 00:00:00,3,0,1,1,83.66,90.635,61,12.998,8,52,60,8,15,2,0
2012-08-15 01:00:00,3,0,1,1,83.66,90.635,61,0.0,6,31,37,8,15,2,1
2012-08-15 02:00:00,3,0,1,1,82.184,89.27600000000001,65,0.0,1,7,8,8,15,2,2
2012-08-15 03:00:00,3,0,1,1,80.708,87.908,74,7.0015,1,10,11,8,15,2,3
2012-08-15 04:00:00,3,0,1,1,79.232,83.822,83,7.0015,0,4,4,8,15,2,4
2012-08-15 05:00:00,3,0,1,1,79.232,85.18100000000001,78,7.0015,4,35,39,8,15,2,5
2012-08-15 06:00:00,3,0,1,1,79.232,85.18100000000001,78,7.0015,12,160,172,8,15,2,6
2012-08-15 07:00:00,3,0,1,2,80.708,87.908,69,12.998,25,467,492,8,15,2,7
2012-08-15 08:00:00,3,0,1,2,83.66,90.635,65,19.0012,40,642,682,8,15,2,8
2012-08-15 09:00:00,3,0,1,2,85.136,93.36200000000001,62,12.998,57,310,367,8,15,2,9
2012-08-15 10:00:00,3,0,1,2,85.136,93.36200000000001,62,12.998,70,163,233,8,15,2,10
2012-08-15 11:00:00,3,0,1,2,86.612,93.36200000000001,58,12.998,80,155,235,8,15,2,11
2012-08-15 12:00:00,3,0,1,1,86.612,93.36200000000001,55,15.0013,77,230,307,8,15,2,12
2012-08-15 13:00:00,3,0,1,2,89.564,96.089,49,12.998,88,206,294,8,15,2,13
2012-08-15 14:00:00,3,0,1,2,88.088,94.73,52,19.9995,94,161,255,8,15,2,14
2012-08-15 15:00:00,3,0,1,1,88.088,94.73,52,16.9979,70,196,266,8,15,2,15
2012-08-15 16:00:00,3,0,1,1,88.088,93.36200000000001,48,12.998,91,340,431,8,15,2,16
2012-08-15 17:00:00,3,0,1,1,86.612,93.36200000000001,55,19.0012,102,749,851,8,15,2,17
2012-08-15 18:00:00,3,0,1,1,86.612,92.003,51,15.0013,80,768,848,8,15,2,18
2012-08-15 19:00:00,3,0,1,1,83.66,90.635,61,8.9981,124,525,649,8,15,2,19
2012-08-15 20:00:00,3,0,1,1,83.66,90.635,61,8.9981,72,355,427,8,15,2,20
2012-08-15 21:00:00,3,0,1,1,83.66,90.635,61,12.998,49,266,315,8,15,2,21
2012-08-15 22:00:00,3,0,1,1,83.66,90.635,61,11.0014,29,197,226,8,15,2,22
2012-08-15 23:00:00,3,0,1,1,82.184,89.27600000000001,65,7.0015,18,120,138,8,15,2,23
2012-08-16 00:00:00,3,0,1,1,80.708,87.908,69,0.0,13,63,76,8,16,3,0
2012-08-16 01:00:00,3,0,1,1,79.232,86.549,73,0.0,3,18,21,8,16,3,1
2012-08-16 02:00:00,3,0,1,1,79.232,86.549,69,12.998,0,15,15,8,16,3,2
2012-08-16 03:00:00,3,0,1,1,77.756,85.18100000000001,73,16.9979,0,4,4,8,16,3,3
2012-08-16 04:00:00,3,0,1,1,77.756,85.18100000000001,73,15.0013,2,3,5,8,16,3,4
2012-08-16 05:00:00,3,0,1,1,76.28,83.822,78,11.0014,7,30,37,8,16,3,5
2012-08-16 06:00:00,3,0,1,1,76.28,83.822,78,11.0014,3,162,165,8,16,3,6
2012-08-16 07:00:00,3,0,1,1,79.232,86.549,69,15.0013,16,448,464,8,16,3,7
2012-08-16 08:00:00,3,0,1,1,82.184,89.27600000000001,61,12.998,33,649,682,8,16,3,8
2012-08-16 09:00:00,3,0,1,1,85.136,92.003,54,7.0015,41,296,337,8,16,3,9
2012-08-16 10:00:00,3,0,1,1,86.612,92.003,48,8.9981,78,121,199,8,16,3,10
2012-08-16 11:00:00,3,0,1,1,88.088,92.003,37,6.0032,83,191,274,8,16,3,11
2012-08-16 12:00:00,3,0,1,1,91.03999999999999,94.73,33,7.0015,96,247,343,8,16,3,12
2012-08-16 13:00:00,3,0,1,1,91.03999999999999,94.73,31,15.0013,81,219,300,8,16,3,13
2012-08-16 14:00:00,3,0,1,1,92.51599999999999,96.089,32,0.0,72,176,248,8,16,3,14
2012-08-16 15:00:00,3,0,1,1,91.03999999999999,94.73,33,16.9979,63,197,260,8,16,3,15
2012-08-16 16:00:00,3,0,1,1,92.51599999999999,96.089,32,15.0013,79,340,419,8,16,3,16
2012-08-16 17:00:00,3,0,1,1,92.51599999999999,97.45700000000001,34,12.998,130,767,897,8,16,3,17
2012-08-16 18:00:00,3,0,1,1,91.03999999999999,96.089,36,0.0,109,723,832,8,16,3,18
2012-08-16 19:00:00,3,0,1,1,88.088,93.36200000000001,40,7.0015,119,558,677,8,16,3,19
2012-08-16 20:00:00,3,0,1,1,88.088,93.36200000000001,40,6.0032,100,414,514,8,16,3,20
2012-08-16 21:00:00,3,0,1,1,86.612,92.003,48,12.998,83,273,356,8,16,3,21
