temperature,apparent_temperature,humidity,windspeed,rental_count
92.516,100.184,46,16.9979,811
91.04,100.184,55,12.998,623
83.66,90.635,54,19.0012,478
83.66,90.635,58,11.0014,336
80.708,87.90799999999999,69,15.0013,259
80.708,87.90799999999999,74,0.0,156
83.66,90.635,65,6.0032,85
83.66,90.635,65,7.0015,41
83.66,92.00299999999999,74,11.0014,20
85.13600000000001,94.73,79,12.998,9
83.66,92.00299999999999,84,19.0012,7
83.66,92.00299999999999,84,19.0012,33
79.232,83.822,89,19.9995,44
79.232,83.822,89,7.0015,133
77.756,81.095,91,11.0014,119
79.232,83.822,89,0.0,220
80.708,85.18100000000003,89,7.0015,193
82.184,89.27600000000002,79,8.9981,251
86.61200000000001,94.73,66,23.9994,315
88.088,96.089,58,23.9994,290
88.088,96.089,58,23.9994,307
91.04,98.816,52,30.0026,324
89.564,97.457,55,19.9995,467
91.04,98.816,52,19.0012,730
88.088,96.089,62,19.9995,640
88.088,96.089,62,19.0012,492
86.61200000000001,94.73,66,19.9995,370
86.61200000000001,94.73,66,16.9979,286
85.13600000000001,94.73,74,19.0012,218
85.13600000000001,93.362,70,19.0012,192
83.66,90.635,70,19.0012,180
80.708,87.90799999999999,74,15.0013,116
79.232,85.18100000000003,78,12.998,85
77.756,83.822,83,11.0014,21
77.756,83.822,83,7.0015,10
77.756,82.45400000000002,88,7.0015,11
77.756,82.45400000000002,88,7.0015,23
79.232,83.822,83,6.0032,62
80.708,86.54899999999999,83,7.0015,162
82.184,89.27600000000002,79,12.998,271
85.13600000000001,93.362,62,6.0032,407
86.61200000000001,94.73,66,11.0014,499
88.088,96.089,58,15.0013,546
91.04,98.816,49,23.9994,569
91.04,98.816,49,19.9995,538
91.04,97.457,46,19.0012,562
91.04,97.457,46,19.9995,531
86.61200000000001,94.73,66,23.9994,512
83.66,92.00299999999999,74,19.9995,300
80.708,85.18100000000003,89,7.0015,275
80.708,85.18100000000003,89,27.9993,160
80.708,85.18100000000003,89,11.0014,128
80.708,85.18100000000003,89,11.0014,168
80.708,86.54899999999999,78,11.0014,163
79.232,86.54899999999999,73,8.9981,120
77.756,85.18100000000003,78,8.9981,113
79.232,86.54899999999999,69,8.9981,86
77.756,85.18100000000003,73,6.0032,48
79.232,86.54899999999999,69,6.0032,10
79.232,87.90799999999999,61,12.998,10
79.232,86.54899999999999,65,11.0014,16
79.232,86.54899999999999,65,8.9981,39
80.708,87.90799999999999,54,15.0013,119
83.66,90.635,48,15.0013,217
83.66,90.635,51,11.0014,328
86.61200000000001,92.00299999999999,42,11.0014,449
86.61200000000001,92.00299999999999,42,12.998,505
89.564,94.73,40,0.0,543
88.088,93.362,40,12.998,579
88.088,93.362,40,8.9981,577
88.088,93.362,40,7.0015,513
91.04,94.73,33,0.0,505
89.564,93.362,35,7.0015,491
86.61200000000001,90.635,40,8.9981,465
85.13600000000001,90.635,45,0.0,300
85.13600000000001,92.00299999999999,51,6.0032,220
83.66,90.635,58,8.9981,181
82.184,89.27600000000002,61,0.0,110
80.708,87.90799999999999,65,7.0015,47
80.708,87.90799999999999,65,6.0032,14
79.232,86.54899999999999,69,7.0015,9
79.232,86.54899999999999,69,0.0,6
79.232,86.54899999999999,69,7.0015,11
79.232,86.54899999999999,69,7.0015,36
77.756,85.18100000000003,73,6.0032,159
80.708,87.90799999999999,65,8.9981,436
85.13600000000001,92.00299999999999,51,6.0032,673
86.61200000000001,92.00299999999999,45,0.0,305
88.088,93.362,40,0.0,199
88.088,93.362,40,6.0032,245
89.564,94.73,40,12.998,276
89.564,94.73,40,11.0014,254
91.04,94.73,33,7.0015,248
92.516,97.457,34,15.0013,274
91.04,96.089,36,6.0032,464
91.04,96.089,36,11.0014,818
88.088,94.73,52,19.0012,812
86.61200000000001,93.362,58,11.0014,555
86.61200000000001,93.362,62,15.0013,432
85.13600000000001,93.362,66,12.998,290
85.13600000000001,93.362,62,22.0028,192
83.66,90.635,70,15.0013,128
83.66,92.00299999999999,74,15.0013,60
82.184,89.27600000000002,79,16.9979,27
82.184,89.27600000000002,83,12.998,11
82.184,89.27600000000002,83,12.998,3
82.184,89.27600000000002,83,12.998,5
82.184,89.27600000000002,89,12.998,36
79.232,83.822,83,12.998,64
80.708,86.54899999999999,83,6.0032,179
80.708,85.18100000000003,89,6.0032,618
83.66,92.00299999999999,74,0.0,402
83.66,92.00299999999999,79,7.0015,208
86.61200000000001,93.362,62,0.0,196
89.564,96.089,49,8.9981,300
91.04,97.457,46,6.0032,286
92.516,98.816,41,15.0013,255
92.516,100.184,46,15.0013,283
92.516,98.816,43,15.0013,458
88.088,97.457,66,16.9979,812
88.088,96.089,62,19.0012,854
88.088,97.457,66,12.998,627
86.61200000000001,96.089,74,15.0013,436
86.61200000000001,93.362,62,15.0013,308
85.13600000000001,93.362,66,6.0032,189
85.13600000000001,93.362,66,11.0014,167
83.66,90.635,61,12.998,60
83.66,90.635,61,0.0,37
82.184,89.27600000000002,65,0.0,8
80.708,87.90799999999999,74,7.0015,11
79.232,83.822,83,7.0015,4
79.232,85.18100000000003,78,7.0015,39
79.232,85.18100000000003,78,7.0015,172
80.708,87.90799999999999,69,12.998,492
83.66,90.635,65,19.0012,682
85.13600000000001,93.362,62,12.998,367
85.13600000000001,93.362,62,12.998,233
86.61200000000001,93.362,58,12.998,235
86.61200000000001,93.362,55,15.0013,307
89.564,96.089,49,12.998,294
88.088,94.73,52,19.9995,255
88.088,94.73,52,16.9979,266
88.088,93.362,48,12.998,431
86.61200000000001,93.362,55,19.0012,851
86.61200000000001,92.00299999999999,51,15.0013,848
83.66,90.635,61,8.9981,649
83.66,90.635,61,8.9981,427
83.66,90.635,61,12.998,315
83.66,90.635,61,11.0014,226
82.184,89.27600000000002,65,7.0015,138
80.708,87.90799999999999,69,0.0,76
79.232,86.54899999999999,73,0.0,21
79.232,86.54899999999999,69,12.998,15
77.756,85.18100000000003,73,16.9979,4
77.756,85.18100000000003,73,15.0013,5
76.28,83.822,78,11.0014,37
76.28,83.822,78,11.0014,165
79.232,86.54899999999999,69,15.0013,464
82.184,89.27600000000002,61,12.998,682
85.13600000000001,92.00299999999999,54,7.0015,337
86.61200000000001,92.00299999999999,48,8.9981,199
88.088,92.00299999999999,37,6.0032,274
91.04,94.73,33,7.0015,343
91.04,94.73,31,15.0013,300
92.516,96.089,32,0.0,248
91.04,94.73,33,16.9979,260
92.516,96.089,32,15.0013,419
92.516,97.457,34,12.998,897
91.04,96.089,36,0.0,832
88.088,93.362,40,7.0015,677
88.088,93.362,40,6.0032,514
86.61200000000001,92.00299999999999,48,12.998,356
85.13600000000001,92.00299999999999,51,11.0014,254
83.66,90.635,54,7.0015,226
82.184,53.816,57,11.0014,88
80.708,53.816,65,7.0015,54
80.708,53.816,61,8.9981,19
79.232,53.816,65,7.0015,6
79.232,53.816,73,11.0014,9
79.232,53.816,73,7.0015,36
77.756,53.816,78,8.9981,157
79.232,53.816,73,7.0015,379
82.184,53.816,65,8.9981,668
83.66,53.816,58,7.0015,378
86.61200000000001,53.816,55,11.0014,231
88.088,53.816,52,19.0012,303
92.516,53.816,41,15.0013,365
93.992,53.816,36,26.0027,357
95.468,53.816,34,27.9993,328
95.468,53.816,30,31.0009,383
93.992,53.816,32,30.0026,488
92.516,53.816,36,22.0028,791
92.516,53.816,38,16.9979,669
86.61200000000001,53.816,55,26.0027,491
85.13600000000001,53.816,58,15.0013,359
82.184,53.816,69,19.9995,255
80.708,53.816,83,12.998,213
79.232,53.816,83,15.0013,121
79.232,83.822,83,15.0013,105
77.756,81.095,94,11.0014,92
77.756,82.45400000000002,88,11.0014,43
77.756,82.45400000000002,88,12.998,30
77.756,85.18100000000003,73,15.0013,13
76.28,83.822,78,16.9979,9
76.28,82.45400000000002,83,15.0013,27
76.28,82.45400000000002,83,15.0013,64
79.232,86.54899999999999,69,16.9979,189
80.708,87.90799999999999,65,19.0012,292
83.66,90.635,54,11.0014,480
85.13600000000001,92.00299999999999,51,0.0,536
88.088,92.00299999999999,37,12.998,654
86.61200000000001,90.635,40,12.998,644
88.088,92.00299999999999,37,19.0012,598
88.088,92.00299999999999,37,15.0013,596
88.088,92.00299999999999,37,16.9979,641
88.088,92.00299999999999,37,15.0013,635
86.61200000000001,90.635,37,11.0014,554
83.66,89.27600000000002,45,11.0014,488
83.66,89.27600000000002,45,7.0015,341
80.708,87.90799999999999,61,0.0,338
80.708,87.90799999999999,61,0.0,261
79.232,86.54899999999999,65,6.0032,235
80.708,87.90799999999999,57,6.0032,187
79.232,86.54899999999999,65,0.0,131
77.756,86.54899999999999,69,6.0032,119
77.756,86.54899999999999,61,11.0014,55
77.756,86.54899999999999,65,11.0014,26
76.28,85.18100000000003,73,8.9981,11
77.756,86.54899999999999,69,7.0015,20
77.756,86.54899999999999,69,8.9981,41
79.232,86.54899999999999,69,7.0015,124
80.708,87.90799999999999,74,0.0,270
82.184,89.27600000000002,69,0.0,425
79.232,85.18100000000003,78,11.0014,272
79.232,86.54899999999999,73,0.0,298
79.232,83.822,83,8.9981,162
79.232,86.54899999999999,73,0.0,149
79.232,86.54899999999999,65,0.0,276
80.708,87.90799999999999,65,0.0,356
79.232,85.18100000000003,78,7.0015,343
79.232,85.18100000000003,78,7.0015,377
79.232,86.54899999999999,73,8.9981,341
79.232,86.54899999999999,73,12.998,274
77.756,85.18100000000003,78,6.0032,190
77.756,85.18100000000003,78,11.0014,56
77.756,85.18100000000003,73,0.0,46
86.61200000000001,93.362,62,7.0015,168
85.13600000000001,94.73,74,8.9981,79
83.66,90.635,70,11.0014,69
83.66,90.635,70,7.0015,35
83.66,90.635,70,0.0,12
82.184,89.27600000000002,79,0.0,22
82.184,89.27600000000002,79,0.0,36
86.61200000000001,93.362,58,8.9981,66
88.088,96.089,58,16.9979,162
88.088,96.089,58,12.998,237
89.564,97.457,55,12.998,417
91.04,100.184,55,15.0013,492
91.04,100.184,55,11.0014,471
92.516,101.543,52,6.0032,504
95.468,102.911,44,11.0014,514
95.468,102.911,44,19.0012,563
93.992,102.911,49,11.0014,462
92.516,101.543,52,0.0,463
92.516,101.543,52,0.0,442
89.564,98.816,62,0.0,392
88.088,97.457,67,16.9979,207
79.232,83.822,89,0.0,104
80.708,85.18100000000003,89,0.0,78
80.708,85.18100000000003,89,6.0032,145
80.708,85.18100000000003,89,6.0032,99
80.708,85.18100000000003,89,0.0,73
80.708,85.18100000000003,89,0.0,84
80.708,85.18100000000003,89,6.0032,42
80.708,85.18100000000003,89,0.0,22
80.708,85.18100000000003,89,0.0,12
80.708,85.18100000000003,89,0.0,15
80.708,85.18100000000003,94,6.0032,42
82.184,89.27600000000002,89,6.0032,129
83.66,92.00299999999999,84,0.0,232
85.13600000000001,94.73,79,0.0,388
86.61200000000001,94.73,70,0.0,489
86.61200000000001,94.73,70,0.0,545
85.13600000000001,94.73,74,6.0032,493
85.13600000000001,94.73,79,6.0032,457
86.61200000000001,96.089,74,8.9981,355
86.61200000000001,94.73,70,0.0,474
88.088,97.457,66,6.0032,503
86.61200000000001,96.089,74,0.0,500
83.66,92.00299999999999,84,15.0013,292
83.66,92.00299999999999,84,11.0014,104
83.66,90.635,70,11.0014,171
82.184,89.27600000000002,83,8.9981,166
80.708,85.18100000000003,89,6.0032,123
80.708,85.18100000000003,94,0.0,104
82.184,89.27600000000002,89,11.0014,55
80.708,85.18100000000003,89,7.0015,40
80.708,85.18100000000003,89,8.9981,28
80.708,85.18100000000003,89,6.0032,11
80.708,85.18100000000003,89,0.0,4
80.708,85.18100000000003,94,0.0,15
82.184,89.27600000000002,85,0.0,43
83.66,92.00299999999999,84,7.0015,127
83.66,92.00299999999999,84,8.9981,229
86.61200000000001,96.089,74,15.0013,359
86.61200000000001,94.73,70,19.0012,459
88.088,96.089,62,19.9995,543
88.088,97.457,66,16.9979,566
86.61200000000001,94.73,70,19.9995,512
86.61200000000001,94.73,70,15.0013,449
86.61200000000001,94.73,70,15.0013,500
86.61200000000001,94.73,70,8.9981,498
86.61200000000001,94.73,66,11.0014,482
85.13600000000001,94.73,74,12.998,374
85.13600000000001,93.362,76,7.0015,261
85.13600000000001,93.362,76,7.0015,184
83.66,92.00299999999999,84,8.9981,121
83.66,92.00299999999999,84,16.9979,70
83.66,92.00299999999999,84,16.9979,29
82.184,89.27600000000002,82,8.9981,24
82.184,89.27600000000002,82,8.9981,5
80.708,85.18100000000003,89,6.0032,10
80.708,85.18100000000003,89,0.0,8
80.708,85.18100000000003,89,0.0,38
82.184,89.27600000000002,89,7.0015,172
82.184,89.27600000000002,89,7.0015,493
83.66,92.00299999999999,84,11.0014,632
85.13600000000001,94.73,79,15.0013,323
85.13600000000001,94.73,74,16.9979,172
86.61200000000001,94.73,70,19.0012,198
88.088,97.457,70,19.0012,287
91.04,100.184,55,30.0026,275
91.04,100.184,55,27.9993,274
91.04,101.543,59,31.0009,292
88.088,97.457,70,27.9993,458
88.088,97.457,70,23.9994,856
88.088,98.816,75,15.0013,839
88.088,97.457,70,15.0013,552
86.61200000000001,94.73,70,16.9979,385
86.61200000000001,96.089,74,16.9979,268
86.61200000000001,94.73,70,19.0012,179
85.13600000000001,94.73,74,19.9995,95
85.13600000000001,94.73,74,16.9979,37
83.66,92.00299999999999,84,12.998,13
83.66,92.00299999999999,84,12.998,9
83.66,92.00299999999999,79,19.0012,4
83.66,92.00299999999999,79,19.0012,5
83.66,92.00299999999999,79,19.9995,40
83.66,92.00299999999999,79,19.0012,210
83.66,92.00299999999999,79,16.9979,500
85.13600000000001,94.73,74,12.998,725
86.61200000000001,94.73,70,16.9979,290
88.088,97.457,70,11.0014,235
89.564,98.816,62,11.0014,217
89.564,101.543,70,7.0015,266
91.04,102.911,63,11.0014,234
92.516,102.911,56,7.0015,211
89.564,101.543,70,12.998,245
88.088,97.457,70,16.9979,430
88.088,97.457,66,16.9979,863
88.088,98.816,75,12.998,839
86.61200000000001,94.73,70,11.0014,662
85.13600000000001,96.089,84,11.0014,412
85.13600000000001,94.73,79,0.0,296
85.13600000000001,94.73,79,0.0,219
83.66,92.00299999999999,84,6.0032,150
83.66,92.00299999999999,84,6.0032,65
83.66,92.00299999999999,84,0.0,18
85.13600000000001,94.73,79,0.0,8
83.66,92.00299999999999,84,7.0015,9
83.66,92.00299999999999,84,6.0032,8
83.66,92.00299999999999,84,12.998,38
83.66,92.00299999999999,84,6.0032,200
83.66,92.00299999999999,84,7.0015,482
83.66,92.00299999999999,79,0.0,646
80.708,85.18100000000003,94,8.9981,123
80.708,85.18100000000003,94,8.9981,49
83.66,92.00299999999999,84,11.0014,62
85.13600000000001,94.73,79,15.0013,137
85.13600000000001,94.73,79,7.0015,191
86.61200000000001,96.089,74,6.0032,216
86.61200000000001,94.73,66,12.998,270
86.61200000000001,94.73,70,15.0013,416
86.61200000000001,94.73,70,16.9979,808
85.13600000000001,93.362,70,16.9979,835
82.184,89.27600000000002,74,16.9979,558
80.708,86.54899999999999,78,15.0013,406
79.232,83.822,89,11.0014,272
79.232,83.822,89,11.0014,217
79.232,83.822,89,11.0014,169
79.232,83.822,89,8.9981,96
77.756,82.45400000000002,88,7.0015,29
77.756,83.822,83,6.0032,11
77.756,83.822,83,6.0032,9
77.756,82.45400000000002,88,0.0,8
77.756,82.45400000000002,88,0.0,40
77.756,82.45400000000002,88,7.0015,140
79.232,83.822,89,7.0015,486
80.708,86.54899999999999,83,7.0015,719
83.66,92.00299999999999,79,8.9981,344
85.13600000000001,94.73,74,8.9981,224
88.088,96.089,62,8.9981,296
89.564,98.816,59,11.0014,323
91.04,101.543,59,16.9979,354
91.04,101.543,59,16.9979,253
91.04,100.184,55,16.9979,331
91.04,100.184,55,19.0012,470
89.564,98.816,59,22.0028,772
88.088,96.089,62,19.9995,792
86.61200000000001,93.362,62,19.0012,568
85.13600000000001,93.362,66,15.0013,391
83.66,92.00299999999999,74,11.0014,301
83.66,92.00299999999999,74,15.0013,299
80.708,85.18100000000003,89,16.9979,248
80.708,85.18100000000003,89,16.9979,150
80.708,85.18100000000003,89,19.0012,117
80.708,85.18100000000003,89,22.0028,77
80.708,85.18100000000003,89,15.0013,43
80.708,85.18100000000003,94,15.0013,11
80.708,85.18100000000003,94,16.9979,15
80.708,85.18100000000003,89,19.0012,34
80.708,85.18100000000003,89,19.0012,82
83.66,92.00299999999999,79,22.0028,230
83.66,92.00299999999999,74,26.0027,348
86.61200000000001,94.73,70,26.0027,422
88.088,96.089,62,30.0026,578
91.04,100.184,55,32.9975,694
92.516,101.543,52,35.0008,668
92.516,101.543,52,30.0026,626
73.328,79.727,88,16.9979,512
73.328,79.727,88,12.998,114
74.804,81.095,83,12.998,171
74.804,81.095,83,8.9981,167
74.804,81.095,88,7.0015,215
74.804,81.095,88,6.0032,194
76.28,82.45400000000002,83,11.0014,181
74.804,81.095,78,19.9995,194
74.804,81.095,73,11.0014,133
73.328,79.727,73,12.998,124
73.328,79.727,73,15.0013,124
71.852,78.368,77,19.0012,96
71.852,78.368,73,15.0013,46
70.376,77.0,77,16.9979,28
70.376,77.0,77,12.998,55
70.376,77.0,77,12.998,35
71.852,78.368,73,11.0014,70
74.804,81.095,68,15.0013,170
77.756,86.54899999999999,61,16.9979,299
79.232,87.90799999999999,57,19.9995,495
80.708,87.90799999999999,47,16.9979,585
80.708,87.90799999999999,47,0.0,757
82.184,89.27600000000002,39,0.0,729
85.13600000000001,90.635,30,19.0012,647
85.13600000000001,90.635,32,16.9979,696
82.184,89.27600000000002,36,19.0012,701
83.66,89.27600000000002,37,16.9979,671
80.708,87.90799999999999,36,16.9979,560
80.708,87.90799999999999,36,16.9979,496
77.756,87.90799999999999,41,19.0012,356
76.28,87.90799999999999,46,15.0013,206
74.804,81.095,49,16.9979,189
73.328,79.727,52,19.0012,92
73.328,79.727,52,19.0012,41
71.852,78.368,60,12.998,18
71.852,78.368,60,23.9994,17
70.376,77.0,68,19.0012,12
70.376,77.0,68,19.0012,5
68.9,75.632,72,16.9979,40
68.9,75.632,72,8.9981,180
70.376,77.0,68,15.0013,447
73.328,79.727,60,19.0012,730
76.28,87.90799999999999,53,19.9995,361
77.756,87.90799999999999,50,19.0012,210
77.756,87.90799999999999,43,19.9995,236
79.232,87.90799999999999,44,26.0027,332
79.232,87.90799999999999,38,15.0013,323
80.708,87.90799999999999,36,19.0012,340
80.708,87.90799999999999,31,26.0027,346
80.708,87.90799999999999,34,22.0028,488
80.708,87.90799999999999,34,22.0028,871
77.756,87.90799999999999,35,19.9995,968
77.756,87.90799999999999,38,19.9995,633
76.28,87.90799999999999,40,12.998,390
73.328,79.727,49,11.0014,285
71.852,78.368,52,8.9981,159
71.852,78.368,52,0.0,93
70.376,77.0,59,7.0015,32
68.9,75.632,63,0.0,10
67.42399999999999,74.273,77,11.0014,6
67.42399999999999,74.273,67,8.9981,8
67.42399999999999,74.273,72,7.0015,9
65.94800000000001,72.905,72,6.0032,44
65.94800000000001,72.905,77,7.0015,211
68.9,75.632,72,7.0015,596
71.852,78.368,68,6.0032,750
76.28,87.90799999999999,49,0.0,358
77.756,87.90799999999999,38,0.0,196
79.232,87.90799999999999,33,6.0032,247
79.232,87.90799999999999,33,0.0,316
80.708,87.90799999999999,29,6.0032,328
82.184,87.90799999999999,30,6.0032,255
83.66,89.27600000000002,28,7.0015,326
83.66,89.27600000000002,28,8.9981,536
83.66,89.27600000000002,28,0.0,970
79.232,87.90799999999999,36,11.0014,877
77.756,87.90799999999999,41,12.998,596
74.804,81.095,56,8.9981,461
73.328,79.727,60,7.0015,310
73.328,79.727,64,7.0015,216
71.852,78.368,68,7.0015,109
70.376,77.0,72,7.0015,49
70.376,77.0,72,7.0015,21
70.376,77.0,72,6.0032,11
68.9,75.632,77,6.0032,7
68.9,75.632,72,6.0032,5
68.9,75.632,72,6.0032,48
68.9,75.632,72,6.0032,205
70.376,77.0,72,0.0,557
73.328,79.727,64,7.0015,770
76.28,86.54899999999999,64,8.9981,328
77.756,86.54899999999999,61,8.9981,205
80.708,87.90799999999999,50,12.998,232
82.184,89.27600000000002,36,8.9981,352
83.66,89.27600000000002,34,8.9981,323
83.66,89.27600000000002,37,11.0014,278
85.13600000000001,90.635,37,8.9981,318
85.13600000000001,90.635,37,11.0014,509
83.66,89.27600000000002,41,19.9995,925
80.708,87.90799999999999,44,16.9979,977
79.232,87.90799999999999,50,12.998,635
77.756,87.90799999999999,57,8.9981,470
76.28,86.54899999999999,60,8.9981,306
73.328,79.727,64,6.0032,212
73.328,79.727,68,7.0015,127
73.328,79.727,73,6.0032,57
71.852,78.368,77,6.0032,28
71.852,78.368,77,0.0,9
70.376,77.0,83,0.0,11
70.376,77.0,83,0.0,6
70.376,77.0,83,0.0,57
68.9,75.632,82,0.0,195
71.852,78.368,77,0.0,571
73.328,79.727,73,0.0,758
76.28,86.54899999999999,64,6.0032,338
79.232,87.90799999999999,61,6.0032,212
80.708,87.90799999999999,50,11.0014,254
82.184,89.27600000000002,44,7.0015,297
83.66,89.27600000000002,42,0.0,283
85.13600000000001,90.635,39,8.9981,274
85.13600000000001,90.635,42,7.0015,352
85.13600000000001,90.635,39,6.0032,491
85.13600000000001,90.635,42,12.998,884
82.184,89.27600000000002,57,16.9979,852
79.232,86.54899999999999,65,8.9981,674
77.756,86.54899999999999,69,7.0015,463
77.756,86.54899999999999,65,7.0015,317
76.28,85.18100000000003,69,8.9981,251
74.804,81.095,73,7.0015,170
73.328,79.727,73,6.0032,87
73.328,79.727,73,6.0032,41
73.328,79.727,73,0.0,30
71.852,78.368,77,0.0,14
71.852,78.368,77,0.0,12
71.852,78.368,83,0.0,41
71.852,78.368,88,0.0,152
73.328,79.727,88,0.0,454
76.28,83.822,78,11.0014,766
77.756,85.18100000000003,78,11.0014,347
82.184,89.27600000000002,65,0.0,246
82.184,89.27600000000002,61,7.0015,280
83.66,90.635,54,12.998,409
83.66,90.635,54,12.998,408
85.13600000000001,90.635,45,11.0014,371
85.13600000000001,92.00299999999999,48,8.9981,367
85.13600000000001,92.00299999999999,51,0.0,563
85.13600000000001,92.00299999999999,51,12.998,894
85.13600000000001,90.635,45,15.0013,808
82.184,89.27600000000002,57,11.0014,579
80.708,87.90799999999999,61,7.0015,404
79.232,86.54899999999999,73,15.0013,312
77.756,83.822,83,12.998,229
77.756,85.18100000000003,78,6.0032,195
76.28,82.45400000000002,83,7.0015,207
76.28,85.18100000000003,73,0.0,109
74.804,81.095,78,7.0015,93
76.28,85.18100000000003,73,16.9979,37
76.28,85.18100000000003,69,23.9994,6
74.804,81.095,60,35.0008,16
71.852,78.368,49,27.9993,33
71.852,78.368,52,19.0012,73
73.328,79.727,49,27.9993,212
76.28,87.90799999999999,43,27.9993,342
77.756,87.90799999999999,41,26.0027,442
79.232,87.90799999999999,38,26.0027,627
80.708,87.90799999999999,36,23.9994,706
82.184,89.27600000000002,36,12.998,704
82.184,89.27600000000002,34,22.0028,715
82.184,89.27600000000002,34,19.0012,654
80.708,87.90799999999999,36,15.0013,783
80.708,87.90799999999999,36,16.9979,729
79.232,87.90799999999999,36,19.0012,614
77.756,87.90799999999999,41,11.0014,478
76.28,87.90799999999999,43,6.0032,330
73.328,79.727,52,7.0015,296
73.328,79.727,52,0.0,279
71.852,78.368,60,0.0,229
71.852,78.368,64,0.0,151
71.852,78.368,64,0.0,117
70.376,77.0,63,0.0,89
68.9,75.632,68,0.0,48
68.9,75.632,72,0.0,8
68.9,75.632,72,0.0,13
68.9,75.632,72,0.0,35
68.9,75.632,77,7.0015,71
71.852,78.368,64,11.0014,128
74.804,81.095,60,8.9981,296
77.756,87.90799999999999,50,7.0015,490
79.232,87.90799999999999,47,11.0014,559
80.708,87.90799999999999,44,11.0014,656
79.232,87.90799999999999,41,11.0014,694
80.708,87.90799999999999,39,8.9981,635
79.232,87.90799999999999,41,11.0014,557
79.232,87.90799999999999,44,11.0014,596
80.708,87.90799999999999,41,0.0,570
77.756,87.90799999999999,50,11.0014,481
77.756,87.90799999999999,50,8.9981,403
76.28,87.90799999999999,53,7.0015,324
76.28,87.90799999999999,56,7.0015,191
73.328,79.727,68,6.0032,127
71.852,78.368,68,7.0015,94
71.852,78.368,68,11.0014,45
70.376,77.0,72,6.0032,21
70.376,77.0,72,0.0,13
68.9,75.632,77,6.0032,7
68.9,75.632,77,0.0,11
67.42399999999999,74.273,82,6.0032,45
67.42399999999999,74.273,82,0.0,164
70.376,77.0,77,0.0,492
71.852,78.368,77,6.0032,683
74.804,81.095,68,8.9981,299
77.756,86.54899999999999,65,12.998,202
77.756,86.54899999999999,69,15.0013,252
77.756,86.54899999999999,69,12.998,295
79.232,86.54899999999999,65,16.9979,343
79.232,86.54899999999999,65,16.9979,332
79.232,86.54899999999999,65,16.9979,338
79.232,86.54899999999999,69,16.9979,453
79.232,86.54899999999999,65,15.0013,842
77.756,85.18100000000003,73,11.0014,774
77.756,85.18100000000003,73,7.0015,486
77.756,85.18100000000003,73,8.9981,340
77.756,83.822,83,15.0013,233
77.756,83.822,83,16.9979,129
76.28,78.368,94,16.9979,70
76.28,78.368,94,16.9979,13
76.28,78.368,94,12.998,5
76.28,78.368,94,12.998,4
77.756,81.095,94,19.0012,6
77.756,81.095,94,23.9994,7
79.232,83.822,89,22.0028,48
79.232,83.822,89,22.0028,167
79.232,83.822,89,30.0026,356
80.708,86.54899999999999,83,36.9974,672
80.708,86.54899999999999,83,39.0007,293
82.184,89.27600000000002,79,43.0006,160
82.184,89.27600000000002,79,43.0006,151
82.184,89.27600000000002,83,30.0026,88
83.66,92.00299999999999,74,39.0007,114
76.28,78.368,94,31.0009,143
76.28,81.095,88,16.9979,36
76.28,81.095,88,19.9995,141
76.28,81.095,88,12.998,338
76.28,81.095,88,11.0014,281
76.28,81.095,88,19.9995,324
76.28,81.095,88,12.998,290
76.28,81.095,88,12.998,207
74.804,81.095,83,31.0009,151
73.328,79.727,83,15.0013,78
73.328,79.727,68,19.0012,26
71.852,78.368,68,16.9979,12
71.852,78.368,64,22.0028,3
70.376,77.0,63,16.9979,5
70.376,77.0,68,23.9994,10
70.376,77.0,68,19.0012,56
70.376,77.0,63,16.9979,172
70.376,77.0,63,15.0013,545
70.376,77.0,59,15.0013,797
71.852,78.368,60,16.9979,362
73.328,79.727,52,12.998,192
76.28,87.90799999999999,43,16.9979,247
76.28,87.90799999999999,43,16.9979,313
76.28,87.90799999999999,40,16.9979,289
77.756,87.90799999999999,38,16.9979,286
77.756,87.90799999999999,35,0.0,311
77.756,87.90799999999999,35,0.0,466
76.28,87.90799999999999,38,15.0013,886
74.804,81.095,40,19.0012,892
73.328,79.727,43,15.0013,611
70.376,77.0,48,11.0014,409
68.9,75.632,59,11.0014,349
68.9,75.632,63,6.0032,229
67.42399999999999,74.273,67,6.0032,123
65.94800000000001,72.905,72,7.0015,45
64.47200000000001,71.54599999999998,77,6.0032,18
65.94800000000001,72.905,72,0.0,12
64.47200000000001,71.54599999999998,77,0.0,7
62.996,70.178,82,7.0015,10
64.47200000000001,71.54599999999998,77,0.0,36
64.47200000000001,71.54599999999998,77,7.0015,155
64.47200000000001,71.54599999999998,77,11.0014,483
65.94800000000001,72.905,77,7.0015,784
70.376,77.0,63,0.0,340
71.852,78.368,56,0.0,179
74.804,81.095,46,0.0,272
76.28,87.90799999999999,43,11.0014,323
76.28,87.90799999999999,43,11.0014,305
76.28,87.90799999999999,43,7.0015,244
77.756,87.90799999999999,43,8.9981,329
77.756,87.90799999999999,46,16.9979,459
73.328,79.727,60,16.9979,856
73.328,79.727,64,7.0015,613
71.852,78.368,68,7.0015,516
71.852,78.368,68,0.0,262
71.852,78.368,73,8.9981,218
71.852,78.368,77,6.0032,207
71.852,78.368,77,0.0,105
73.328,79.727,73,0.0,31
71.852,78.368,77,7.0015,11
71.852,78.368,77,7.0015,2
